date,time,color,white,black,opponent,result,opening,eco,termination,time_control,time_class,user_rating,opp_rating,rating_diff,moves,plies,captures,checks,castles,promotions,pawn_moves,piece_moves,link
2025.10.18,11:37:25,white,NafsinFerdous,Clemens972,Clemens972,loss,Ruy Lopez Opening Morphy Defense Closed 6.Re1 b5 7.Bb3 O O 8.c3,C88,Clemens972 won by resignation,10:00,Unknown,1341,1371,-30,28,56,18,3,2,0,23,33,https://www.chess.com/game/live/144436067824
2025.10.21,20:12:39,white,NafsinFerdous,braulioparritasgmailco,braulioparritasgmailco,win,Ruy Lopez Opening Morphy Defense Modern Steinitz Defense 5.c3 Bd7 6.d4,C75,NafsinFerdous won by resignation,5:00,Unknown,1331,1329,2,30,59,16,2,2,0,20,39,https://www.chess.com/game/live/144570916856
2025.10.21,20:22:16,black,LIDER2027,NafsinFerdous,LIDER2027,win,Closed Sicilian Defense 2...d6 3.g3 Nf6,B23,NafsinFerdous won by resignation,5:00,Unknown,1339,1330,9,12,24,4,1,1,0,7,17,https://www.chess.com/game/live/144571212656
2025.10.22,18:40:23,white,NafsinFerdous,Shishirmishra30,Shishirmishra30,loss,Philidor Defense 3.d4,C41,Shishirmishra30 won on time,5:00,Unknown,1331,1353,-22,40,80,22,9,2,0,18,62,https://www.chess.com/game/live/144607840902
2025.10.22,18:52:58,black,GG-city,NafsinFerdous,GG-city,win,Van t Kruijs Opening 1...e5 2.Bc4,A00,NafsinFerdous won by resignation,5:00,Unknown,1339,1306,33,38,76,21,4,1,0,21,55,https://www.chess.com/game/live/144608282826
2025.10.22,19:00:26,white,NafsinFerdous,newmonata,newmonata,loss,Philidor Defense Exchange Variation 4.Nxd4,C41,newmonata won on time,5:00,Unknown,1331,1352,-21,45,90,18,19,2,0,17,73,https://www.chess.com/game/live/144608538154
2025.10.23,08:57:25,black,idirmerzak28gmail,NafsinFerdous,idirmerzak28gmail,win,Sicilian Defense Open Variation 4...Nf6,B54,NafsinFerdous won by resignation,10:00,Unknown,1352,1326,26,17,34,12,3,2,0,11,23,https://www.chess.com/game/live/144627723490
2025.10.23,20:17:15,black,gmarinov6,NafsinFerdous,gmarinov6,win,Sicilian Defense Bowdler Attack 2...e6,B20,NafsinFerdous won by resignation,5:00,Unknown,1340,1346,-6,19,38,6,2,2,0,13,25,https://www.chess.com/game/live/144650875712
2025.10.23,20:21:35,white,NafsinFerdous,Assare,Assare,loss,Sicilian Defense Open Accelerated Dragon Modern Variation 5...Nf6 6.Be3 Bg7,B34,Assare won on time,5:00,Unknown,1332,1350,-18,36,72,21,5,2,0,15,57,https://www.chess.com/game/live/144651010116
2025.10.25,11:24:16,black,waney62,NafsinFerdous,waney62,loss,Queens Pawn Opening 1...d5,D00,waney62 won by resignation,10:00,Unknown,1341,1368,-27,37,74,18,6,2,0,18,56,https://www.chess.com/game/live/144711799092
2025.10.26,18:47:22,white,NafsinFerdous,LokilezJr,LokilezJr,win,Kings Pawn Opening Latvian Gambit Accepted,C40,NafsinFerdous won - game abandoned,10:00,Unknown,1352,1326,26,33,65,16,5,2,0,17,48,https://www.chess.com/game/live/144765192932
2025.10.27,08:49:54,black,hkowsari,NafsinFerdous,hkowsari,loss,Queens Pawn Opening Accelerated London Steinitz Countergambit,D00,hkowsari won by checkmate,5:00,Unknown,1324,1322,2,14,27,7,1,0,0,14,13,https://www.chess.com/game/live/144784009556
2025.10.27,08:53:52,white,NafsinFerdous,yohanborja,yohanborja,win,Ruy Lopez Opening Cozio Defense 4.O O g6,C60,NafsinFerdous won by resignation,5:00,Unknown,1332,1324,8,34,67,18,10,1,0,19,48,https://www.chess.com/game/live/144784107738
2025.10.27,11:54:32,black,El_Loco1969,NafsinFerdous,El_Loco1969,loss,Sicilian Defense Staunton Cochrane Variation,B20,El_Loco1969 won on time,5:00,Unknown,1324,1348,-24,34,67,14,3,2,0,20,47,https://www.chess.com/game/live/144789211800
2025.10.27,19:23:13,white,NafsinFerdous,MGM11,MGM11,win,Sicilian Defense Open Dragon Rauzer Variation,B76,NafsinFerdous won by resignation,5:00,Unknown,1332,1302,30,28,55,17,1,2,0,20,35,https://www.chess.com/game/live/144805457086
2025.10.27,19:35:32,black,8RACHO,NafsinFerdous,8RACHO,loss,Van t Kruijs Opening 1...c5,A00,8RACHO won by resignation,10:00,Unknown,1341,1343,-2,40,79,14,7,2,0,26,53,https://www.chess.com/game/live/144805878446
2025.10.28,09:38:34,white,NafsinFerdous,Stakman1982,Stakman1982,win,Ruy Lopez Opening Morphy Defense Columbus Variation...5.O O b5 6.Bb3 Nxe4,C78,NafsinFerdous won by checkmate,5:00,Unknown,1340,1319,21,46,91,21,11,2,0,28,63,https://www.chess.com/game/live/144825594542
2025.10.28,10:03:52,white,NafsinFerdous,mansuor12,mansuor12,loss,Ruy Lopez Opening Morphy Defense Modern Steinitz Defense 5.d4 b5 6.Bb3,C71,mansuor12 won by resignation,5:00,Unknown,1340,1255,85,56,112,25,16,1,0,27,85,https://www.chess.com/game/live/144826302840
2025.10.28,10:10:37,black,SNEAKYPEAKER77,NafsinFerdous,SNEAKYPEAKER77,loss,Alekhines Defense Scandinavian Variation 3.exd5 Nxd5,B02,SNEAKYPEAKER77 won by resignation,3:00,Unknown,1340,1339,1,12,24,5,0,2,0,7,17,https://www.chess.com/game/live/144826496684
2025.10.30,09:54:23,white,NafsinFerdous,Ariasthecheckmater142010,Ariasthecheckmater142010,win,Sicilian Defense Open Najdorf Anti English Variation,B90,NafsinFerdous won on time,5:00,Unknown,1348,1328,20,25,49,9,2,2,0,18,31,https://www.chess.com/game/live/144906039248
2025.11.04,14:53:48,black,ItsNotMyKid,NafsinFerdous,ItsNotMyKid,win,Sicilian Defense Bowdler Attack 2...e6,B20,NafsinFerdous won by resignation,5:00,Unknown,1356,1343,13,16,32,11,1,2,0,13,19,https://www.chess.com/game/live/145109644958
2025.11.05,09:15:29,white,NafsinFerdous,451F,451F,loss,Philidor Defense Exchange Variation 4.Nxd4 Nf6 5.Nc3 Be7,C41,451F won on time,5:00,Unknown,1348,1373,-25,41,82,22,6,2,2,29,53,https://www.chess.com/game/live/145138787054
2025.11.06,07:45:56,black,Gligorov-Lj,NafsinFerdous,Gligorov-Lj,win,Sicilian Defense Open Classical Variation 6.Bb5 Bd7 7.O O,B56,NafsinFerdous won by checkmate,5:00,Unknown,1355,1294,61,21,42,9,2,2,0,16,26,https://www.chess.com/game/live/145176006892
2025.11.08,19:05:54,white,NafsinFerdous,HamzaKhan2007,HamzaKhan2007,win,Ruy Lopez Opening Berlin Beverwijk Zukertort Gambit 5...O O,C64,NafsinFerdous won by resignation,10:00,Unknown,1353,1351,2,29,58,18,2,2,0,17,41,https://www.chess.com/game/live/145277024768
2025.11.09,19:14:35,black,jroark99,NafsinFerdous,jroark99,loss,Closed Sicilian Defense Grand Prix Variation 3...Nf6 4.Nf3,B23,jroark99 won on time,3:00,Unknown,1347,1350,-3,41,81,22,13,2,0,17,64,https://www.chess.com/game/live/145315853642
2025.11.10,17:55:38,white,NafsinFerdous,LUDNatic,LUDNatic,win,Scandinavian Defense Mieses Kotrc Main Line 4.d4 c6,B01,NafsinFerdous won by resignation,5:00,Unknown,1355,1347,8,18,35,11,1,2,0,11,24,https://www.chess.com/game/live/145352219868
2025.11.10,17:59:45,black,Tinohg,NafsinFerdous,Tinohg,win,Queens Gambit Declined Austrian Variation,D06,NafsinFerdous won by checkmate,5:00,Unknown,1361,1279,82,46,92,23,8,0,0,23,69,https://www.chess.com/game/live/145352371478
2025.11.14,17:56:23,white,NafsinFerdous,IcBlues,IcBlues,loss,Ruy Lopez Opening Morphy Defense Modern Steinitz Defense 5.O O,C72,IcBlues won on time,5:00,Unknown,1353,1360,-7,55,110,22,8,2,1,30,80,https://www.chess.com/game/live/145512786042
2025.11.15,07:37:47,white,NafsinFerdous,ammarmusa196,ammarmusa196,loss,Philidor Defense Exchange Variation 4.Nxd4 Nf6 5.Nc3 Be7,C41,ammarmusa196 won by resignation,5:00,Unknown,1353,1370,-17,17,34,13,2,2,0,8,26,https://www.chess.com/game/live/145532709276
2025.11.17,15:20:58,white,NafsinFerdous,Nezar1978,Nezar1978,win,Queens Gambit Accepted Old Variation 3...Nf6 4.Bxc4 e6 5.Nc3,D20,NafsinFerdous won by checkmate,5:00,Unknown,1361,1325,36,17,33,8,1,2,0,11,22,https://www.chess.com/game/live/145624335770
2025.11.20,19:01:39,black,Elias_anfe,NafsinFerdous,Elias_anfe,draw,Queens Pawn Opening Krause Variation,D02,Game drawn by agreement,10:00,Unknown,1353,1356,-3,49,98,18,1,2,0,23,75,https://www.chess.com/game/live/145753405478
2025.12.11,08:06:24,white,NafsinFerdous,dharthgiant,dharthgiant,loss,Caro Kann Defense Exchange Variation 3...cxd5 4.Nf3,B13,dharthgiant won by resignation,5:00,Unknown,1351,1340,11,25,50,15,1,2,0,18,32,https://www.chess.com/game/live/146575284982
2025.12.12,18:22:41,black,Merkur11,NafsinFerdous,Merkur11,loss,Sicilian Defense Open 3...cxd4 4.Nxd4,B33,Merkur11 won on time,5:00,Unknown,1342,1370,-28,37,73,22,3,1,0,22,51,https://www.chess.com/game/live/146637273388
2025.12.12,18:29:19,black,karolkoc1989,NafsinFerdous,karolkoc1989,win,Sicilian Defense 2.Nf3 d6 3.Bc4 e6,B50,NafsinFerdous won by checkmate,5:00,Unknown,1352,1354,-2,37,74,17,5,2,0,20,54,https://www.chess.com/game/live/146637515334
2025.12.12,19:23:07,white,NafsinFerdous,hepokatti,hepokatti,draw,Ruy Lopez Opening Berlin Beverwijk Variation,C65,Game drawn by insufficient material,5:00,Unknown,1352,1359,-7,51,101,28,10,2,0,26,75,https://www.chess.com/game/live/146639405294
2025.12.14,20:46:25,black,nizuka7,NafsinFerdous,nizuka7,loss,Queens Pawn Opening Accelerated London Steinitz Countergambit 3.e3 cxd4 4.exd4,D00,nizuka7 won on time,5:00,Unknown,1343,1365,-22,39,77,22,3,2,0,24,53,https://www.chess.com/game/live/146722524072
2025.12.18,08:55:14,white,NafsinFerdous,darsendract,darsendract,win,Ruy Lopez Opening Old Steinitz Defense 4.c3,C62,NafsinFerdous won by resignation,5:00,Unknown,1351,1294,57,37,74,20,8,1,0,22,52,https://www.chess.com/game/live/146864118390
2026.01.14,18:52:01,black,jeet4ndra,NafsinFerdous,jeet4ndra,win,Sicilian Defense...3.Bc4 Nf6 4.d3 e6,B50,NafsinFerdous won by resignation,10:00,Unknown,1369,1341,28,23,46,13,0,2,0,17,29,https://www.chess.com/game/live/148012262972
2026.01.19,16:57:48,white,NafsinFerdous,newcomer1999,newcomer1999,win,Queens Gambit Declined Chigorin Defense 3.e3,D07,NafsinFerdous won by resignation,10:00,Unknown,1385,1349,36,22,44,13,3,1,0,13,31,https://www.chess.com/game/live/148218919558
2026.01.20,14:19:38,white,NafsinFerdous,Iam4theHippos,Iam4theHippos,loss,Kings Pawn Opening 1...e5,C20,Iam4theHippos won by resignation,10:00,Unknown,1385,1399,-14,3,6,0,0,0,0,2,4,https://www.chess.com/game/live/148255474458
2026.01.21,09:31:46,white,NafsinFerdous,jujulketae,jujulketae,win,Sicilian Defense Open,B30,NafsinFerdous won by checkmate,5:00,Unknown,1364,1363,1,33,65,12,3,2,0,14,51,https://www.chess.com/game/live/148288630144
2026.01.23,09:18:56,white,NafsinFerdous,vishal-bhardwaj,vishal-bhardwaj,win,Kings Pawn Opening 1...e5,C20,NafsinFerdous won by resignation,10:00,Unknown,1385,1457,-72,25,49,11,2,1,0,14,35,https://www.chess.com/game/live/148374139512
2026.01.24,09:45:51,black,kjonnnn,NafsinFerdous,kjonnnn,win,Sicilian Defense Open Variation 4...Nf6 5.Bd3,B54,NafsinFerdous won by checkmate,5:00,Unknown,1375,1333,42,24,48,16,1,2,0,16,32,https://www.chess.com/game/live/148418182112
2026.01.24,09:52:07,black,Eros-74,NafsinFerdous,Eros-74,draw,Queens Pawn Opening 1...d5 2.e3 c5,D00,Game drawn by insufficient material,5:00,Unknown,1375,1369,6,75,150,29,14,2,0,30,120,https://www.chess.com/game/live/148418363698
2026.01.27,19:06:12,white,NafsinFerdous,MasterYeet007,MasterYeet007,loss,Ruy Lopez Opening Old Steinitz Defense 4.O O,C62,MasterYeet007 won by checkmate,5:00,Unknown,1363,1363,0,11,22,5,2,1,0,12,10,https://www.chess.com/game/live/148569615056
2026.01.27,19:18:33,white,NafsinFerdous,MasterYeet007,MasterYeet007,loss,Ruy Lopez Opening Old Steinitz Defense 4.d4 exd4 5.Nxd4 Bd7,C62,MasterYeet007 won on time,5:00,Unknown,1363,1371,-8,37,74,20,10,2,0,15,59,https://www.chess.com/game/live/148570100830
2026.01.28,14:37:48,black,barbej,NafsinFerdous,barbej,win,Sicilian Defense Bowdler Attack 2...e6,B20,NafsinFerdous won by resignation,5:00,Unknown,1374,1366,8,13,26,4,0,1,0,10,16,https://www.chess.com/game/live/163920632548
2026.01.28,14:41:23,white,NafsinFerdous,joostwes,joostwes,win,Caro Kann Defense Exchange Variation 3...cxd5,B13,NafsinFerdous won by resignation,5:00,Unknown,1385,1384,1,31,62,16,3,2,0,14,48,https://www.chess.com/game/live/163920777618
2026.01.28,14:48:07,black,PadreKDS,NafsinFerdous,PadreKDS,loss,Queens Gambit Accepted Old Variation 3...c5 4.Bxc4 cxd4 5.exd4,D20,PadreKDS won by resignation,5:00,Unknown,1375,1391,-16,32,63,16,4,2,0,19,44,https://www.chess.com/game/live/163921050432
2026.01.28,19:03:11,black,adnan5120,NafsinFerdous,adnan5120,win,Sicilian Defense 2.Nf3 d6 3.Bc4 e6,B50,NafsinFerdous won by checkmate,15:00 + 10s,Unknown,1387,845,542,35,70,18,16,1,1,11,59,https://www.chess.com/game/live/163931543128
2026.01.28,19:16:08,white,NafsinFerdous,adnan5120,adnan5120,draw,Kings Pawn Opening Kings Knight Variation,C40,Game drawn by agreement,15:00 + 10s,Unknown,1372,857,515,22,43,10,9,1,0,11,32,https://www.chess.com/game/live/163932053046
2026.01.28,19:22:47,white,NafsinFerdous,adnan5120,adnan5120,win,Kings Pawn Opening Kings Knight Variation,C40,NafsinFerdous won by checkmate,15:00 + 10s,Unknown,1372,857,515,20,39,6,9,0,0,8,31,https://www.chess.com/game/live/163932313816
2026.01.28,20:06:24,black,YoussefJoe92,NafsinFerdous,YoussefJoe92,win,Sicilian Defense Open Classical Variation 6.Bb5 Bd7 7.O O,B56,NafsinFerdous won by resignation,10:00,Unknown,1389,1378,11,26,52,14,0,2,0,16,36,https://www.chess.com/game/live/163933949686
2026.01.29,19:32:51,white,NafsinFerdous,xojiboqiyev-jasur,xojiboqiyev-jasur,win,Philidor Defense 3.d4,C41,NafsinFerdous won by resignation,5:00,Unknown,1386,1384,2,18,35,11,2,0,0,9,26,https://www.chess.com/game/live/163976733076
2026.01.29,19:37:25,black,Paulus888,NafsinFerdous,Paulus888,loss,Sicilian Defense Taimanov Variation 5.Nc3 d6 6.Bc4 Nf6,B45,Paulus888 won by resignation,5:00,Unknown,1377,1415,-38,14,27,10,3,1,0,9,18,https://www.chess.com/game/live/163976909506
2026.01.29,19:39:19,black,AgusAmri77,NafsinFerdous,AgusAmri77,win,Sicilian Defense McDonnell Attack 2...d6 3.Nf3 Nc6,B21,NafsinFerdous won by resignation,5:00,Unknown,1386,1347,39,24,48,15,2,2,0,15,33,https://www.chess.com/game/live/163976983336
2026.01.30,17:21:46,white,NafsinFerdous,adnan5120,adnan5120,win,Ruy Lopez Opening,C60,NafsinFerdous won by checkmate,10:00,Unknown,1389,857,532,22,43,5,3,2,0,8,35,https://www.chess.com/game/live/164016148570
2026.01.30,17:32:09,black,adnan5120,NafsinFerdous,adnan5120,loss,Sicilian Defense,B20,adnan5120 won by checkmate,10:00,Unknown,1389,857,532,17,33,8,4,0,0,11,22,https://www.chess.com/game/live/164016582178
2026.01.30,17:37:36,white,NafsinFerdous,adnan5120,adnan5120,win,English Opening Kings English Variation,A20,NafsinFerdous won by checkmate,10:00,Unknown,1389,857,532,33,65,15,8,1,0,16,49,https://www.chess.com/game/live/164016809816
2026.01.30,19:01:06,white,NafsinFerdous,adnan5120,adnan5120,win,Petrovs Defense Steinitz Attack Symmetrical Center Variation Murey Variation 5.dxe5,C43,NafsinFerdous won by checkmate,15:00 + 10s,Unknown,1389,857,532,19,37,12,7,1,0,8,29,https://www.chess.com/game/live/164020135316
2026.01.30,19:06:57,black,adnan5120,NafsinFerdous,adnan5120,win,Caro Kann Defense Advance Variation,B12,NafsinFerdous won by checkmate,15:00 + 10s,Unknown,1389,857,532,44,88,22,6,2,0,22,66,https://www.chess.com/game/live/164020359868
2026.01.30,19:31:51,white,NafsinFerdous,adnan5120,adnan5120,loss,Kings Gambit Accepted,C33,adnan5120 won by checkmate,15:00 + 10s,Unknown,1389,857,532,36,72,17,12,1,2,20,52,https://www.chess.com/game/live/164021305566
2026.01.30,19:46:06,black,adnan5120,NafsinFerdous,adnan5120,win,Scandinavian Defense 2.e5 c5,B01,NafsinFerdous won by checkmate,15:00 + 10s,Unknown,1389,857,532,21,42,11,5,2,0,13,29,https://www.chess.com/game/live/164021838182
2026.01.30,19:53:23,white,NafsinFerdous,adnan5120,adnan5120,win,Kings Pawn Opening Kings Knight Variation,C40,NafsinFerdous won - game abandoned,15:00 + 10s,Unknown,1389,857,532,2,3,0,0,0,0,2,1,https://www.chess.com/game/live/164022106626
2026.01.30,20:03:38,white,NafsinFerdous,Harimatah,Harimatah,loss,Ruy Lopez Opening Classical Defense 4.O O d6 5.c3,C64,Harimatah won by resignation,5:00,Unknown,1377,1394,-17,25,50,15,3,1,0,17,33,https://www.chess.com/game/live/164022477994
2026.01.30,20:09:48,white,NafsinFerdous,Agus00777,Agus00777,draw,French Defense Knight Variation,C00,Game drawn by repetition,5:00,Unknown,1376,1356,20,55,110,27,14,1,0,27,83,https://www.chess.com/game/live/164022699192
2026.01.30,20:19:03,black,Agus00777,NafsinFerdous,Agus00777,win,Sicilian Defense Bowdler Attack 2...e6,B20,NafsinFerdous won by checkmate,5:00,Unknown,1384,1348,36,46,92,17,12,2,0,21,71,https://www.chess.com/game/live/164023031092
2026.01.31,06:37:03,white,NafsinFerdous,adnan5120,adnan5120,win,Petrovs Defense Classical Variation,C42,NafsinFerdous won on time,1/86400,Unknown,900,400,500,5,9,2,0,0,0,3,6,https://www.chess.com/game/daily/924038047
2026.01.31,06:37:58,white,NafsinFerdous,adnan5120,adnan5120,win,Ruy Lopez Opening Morphy Defense Columbus Variation,C77,NafsinFerdous won by checkmate,5:00,Unknown,1384,650,734,21,41,13,6,1,0,8,33,https://www.chess.com/game/live/164038429688
2026.01.31,06:44:48,black,adnan5120,NafsinFerdous,adnan5120,draw,Sicilian Defense Staunton Cochrane Variation,B20,Game drawn by stalemate,10:00,Unknown,1389,857,532,64,128,23,19,2,3,30,98,https://www.chess.com/game/live/164038592704
2026.01.31,06:57:38,white,NafsinFerdous,adnan5120,adnan5120,win,Danish Gambit Declined Sorensen Defense 4.exd5 Qxd5 5.cxd4,C21,NafsinFerdous won by checkmate,10:00,Unknown,1389,857,532,21,41,13,10,1,0,10,31,https://www.chess.com/game/live/164038900230
2026.01.31,07:03:35,black,adnan5120,NafsinFerdous,adnan5120,win,Center Game,C21,NafsinFerdous won by resignation,10:00,Unknown,1389,857,532,26,52,18,3,2,0,16,36,https://www.chess.com/game/live/164039043448
2026.01.31,07:16:19,white,NafsinFerdous,adnan5120,adnan5120,win,Scotch Game 3...d6,C45,NafsinFerdous won by resignation,10:00,Unknown,1389,857,532,24,47,10,1,1,0,16,31,https://www.chess.com/game/live/164039356584
2026.01.31,07:31:06,black,MediSanti,NafsinFerdous,MediSanti,win,Sicilian Defense Open Scheveningen Sozin Attack 6...Be7 7.O O O O,B80,NafsinFerdous won by resignation,10:00,Unknown,1404,1359,45,36,72,18,1,2,0,22,50,https://www.chess.com/game/live/164039726474
2026.01.31,07:46:36,white,NafsinFerdous,adnan5120,adnan5120,win,Petrovs Defense Steinitz Attack Symmetrical Center Variation 4...d5 5.dxe5,C43,NafsinFerdous won by resignation,10:00,Unknown,1404,857,547,44,87,21,16,0,0,14,73,https://www.chess.com/game/live/164040123868
2026.01.31,08:02:49,black,adnan5120,NafsinFerdous,adnan5120,win,Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6,B21,NafsinFerdous won by checkmate,15:00 + 10s,Unknown,1404,857,547,10,20,7,2,0,0,7,13,https://www.chess.com/game/live/164040545924
2026.01.31,08:05:28,white,NafsinFerdous,adnan5120,adnan5120,loss,Petrovs Defense Classical Variation,C42,adnan5120 won by resignation,15:00 + 10s,Unknown,1404,857,547,6,11,3,1,0,0,2,9,https://www.chess.com/game/live/164040614814
2026.01.31,08:08:48,black,adnan5120,NafsinFerdous,adnan5120,win,Sicilian Defense Open Variation 4...Nf6,B54,NafsinFerdous won by resignation,15:00 + 10s,Unknown,1404,857,547,14,28,9,2,1,0,7,21,https://www.chess.com/game/live/164040702088
2026.02.01,13:40:13,black,adnan5120,NafsinFerdous,adnan5120,draw,Sicilian Defense,B20,Game drawn by stalemate,15:00 + 10s,Unknown,1390,844,546,58,116,23,11,1,1,32,84,https://www.chess.com/game/live/164094560354
2026.02.01,13:56:58,black,adnan5120,NafsinFerdous,adnan5120,win,Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6,B21,NafsinFerdous won by checkmate,15:00 + 10s,Unknown,1391,843,548,27,54,13,4,2,0,17,37,https://www.chess.com/game/live/164095197116
2026.02.01,14:06:46,white,NafsinFerdous,adnan5120,adnan5120,draw,Scotch Game 3...d6,C45,Game drawn by stalemate,15:00 + 10s,Unknown,1391,843,548,57,113,26,14,0,0,21,92,https://www.chess.com/game/live/164095569656
2026.02.01,14:25:50,black,adnan5120,NafsinFerdous,adnan5120,loss,Sicilian Defense,B20,adnan5120 won by checkmate,1:00,Unknown,1204,357,847,12,23,5,2,0,0,6,17,https://www.chess.com/game/live/164096286344
2026.02.01,14:27:24,white,NafsinFerdous,adnan5120,adnan5120,win,Scotch Game 3...exd4 4.Nxd4 Nxd4 5.Qxd4,C45,NafsinFerdous won on time,1:00,Unknown,1204,357,847,26,51,16,4,2,0,11,40,https://www.chess.com/game/live/164096345362
2026.02.01,15:53:35,black,adnan5120,NafsinFerdous,adnan5120,loss,French Defense Advance Variation,C02,adnan5120 won on time,1:00,Unknown,1204,357,847,29,57,13,5,0,0,12,45,https://www.chess.com/game/live/164099664416
2026.02.01,15:55:56,white,NafsinFerdous,adnan5120,adnan5120,loss,Center Game Accepted 3.Qxd4,C21,adnan5120 won on time,1:00,Unknown,1204,357,847,24,48,16,5,2,0,8,40,https://www.chess.com/game/live/164099755574
2026.02.01,15:58:32,white,NafsinFerdous,adnan5120,adnan5120,win,Scotch Game 3...exd4 4.Nxd4 Nxd4 5.Qxd4,C45,NafsinFerdous won by checkmate,1:00 + 1s,Unknown,1205,357,848,12,23,8,3,0,0,5,18,https://www.chess.com/game/live/164099856576
2026.02.01,15:59:34,white,NafsinFerdous,Dannytai0328,Dannytai0328,loss,Scotch Game 3...exd4 4.Nxd4 d6,C45,Dannytai0328 won by resignation,1:00 + 1s,Unknown,1171,1232,-61,23,46,14,2,2,0,13,33,https://www.chess.com/game/live/164099896662
